order_id,product,rating,amount,date,review
324425,الحمراء ريزيدنس,5,-,أقمت ليلة واحدة,“ممتاز”. قربه من المواقع التى ارغب في الوصول لها كما ايضاً الخدمات الموجوده في الفندق والراحه .. قلة المواقف .
392315,فندق مكارم أم القرى,2,غرفة قياسية توأم,أقمت ليلتين,“جميله”. الفطور والنت سريع الهدوءالبهو واسع. المواصلات سيئهرائحه التدخين فى الدور الخامسالغرف صغيره
95946,فندق الخوري إكزكتيف، الوصل,5,غرفة سوبيريور مزدوجة,أقمت ليلة واحدة,"“فندق جميل”. الفندق جميل رغم أنه ثلاثة نجوم أعجبني الهدوء ، النظافة ، تعامل الموظفين. Beautiful hotel ,Quiet , CleanThanks to the hotel management and staff.. لا شئ ... Nothing"
383438,الريتز- كارلتون، مركز دبي المالي العالمي,4,غرفة ديلوكس كينغ أو توأم,أقمت 6 ليالي,جيد جداً. . سوء التعامل مع الاستقبال منها عدم ألتزام البعض بالأخذ بالدور، وايضا بالنسبة سعر الغرفة وكان عندي التخفيض او الريت التابع لشركة ميرك رفض موظف الاستقبال ان يعطيني اياه قبل الحجز عند طريق بوكنج وبعدها، وجفاء الاسلوب من موظفي الاستقبال
193499,إيبيس الفجيرة,5,غرفة قياسية مزدوجة,أقمت ليلتين,“ابوظبي”. كل شي. لا شي
130154,فندق إيلاف أجياد مكة,1,-,أقمت ليلة واحدة,“2من 10”. لايوجد شي مميز في هذا الفندق. عدم ترتيب الغرف عدم رد الاستقبال على الهاتف الثلاجات عطلانه الحمامات اعزكم الله ضيقه والكرسي ملاصق للجدار يعني لازم تقطع رجلك اليمنى من شان تاخذ راحتك
301503,فندق راديسون بلو، أبو ظبي جزيرة ياس,5,غرفة سوبيريور مطلة على البحر,أقمت 4 ليالي,“المكان هادئ”. كل شي كان مريح النظافه طاقم الخدمه بوفيه الافطار متنوع المسبح الاطلاله سرعه الاستجابه للطلبات الفندق بعيد ملاحظه اللي يبي المولات والمطاعم هذا الفندق مايناسبه اقرب سوبر ماركت عند مول شاطئ الراحه يمكن ٢٠درهم بالتاكسي. كل شي ممتاز
127640,دوسيت ريزيدنس مرسى دبي,2,-,أقمت 4 ليالي,مخيب للأمل. . تعامل موظفي الاستقبال  .اكثر من سئ
168525,"منتجع حبتور غراند, مجموعة اوتوغراف, فندق ماريوت للرفاهية",2,غرفة مزدوجة أو كينغ مع إطلالة&nbsp;محدودة,أقمت ليلة واحدة,ضعيف. . الخدمه بطيئه جداً في تسجيل الدخول والخروج .. بالاضافه الى خدمة الڤاليه باركينق تعتبر اقل من سيئه بسبب عدم خبرة الموظفين وتعاملهم السيء وعدم اهتمامهم بالسيارات
79444,سيتي بريميير للشقق الفندقية,5,-,أقمت ليلتين,“رااااااااااااااااااااااااااااااااااائع”. كل شيئ. لا شيئ
193436,إيبيس الفجيرة,5,غرفة قياسية مزدوجة,أقمت ليلة واحدة,“معنى الراحة”. الراحة والطمئنينة والهدوء. لاشيء
117695,فندق ديلمون بالاس,2,غرفة قياسية مزدوجة أو بحجم كينغ,أقمت ليلة واحدة,“من أسوأ تجارب اقامتى بالفنادق”. لا شىؤ فعلا. النظافة.تعامل الموظفين.المطعم.بطء الخدمات الشديد
190874,حياة ريجنسى مكة,5,غرفة مع سرير بحجم كينغ أو سريرين توأميين,أقمت 5 ليالي,“الفندق رائع”. مكان الفندق هادئقريب من الحرميوجد مركز تسوق تحت الفندقبوفيه الافطار ممتاز ومتنوع. لا شئ
305138,فندق رفيع,1,غرفة توأم,أقمت ليلة واحدة,“فندق زباله”. . المواقف لا تصلح لاي سياره حتى لو كانت صغيرهالانترنت بطيئغير نظيفلا يتجاوب مع قيمة الحجز
81156,سيتي بريميير مارينا للشقق الفندقية,2,-,أقمت ليلة واحدة,مخيب للأمل. عادي جداً. العنوان ملخبط شويرائحة دورة المياه سيئ جداًالموظفين أسلوبهم ليس احترافي
88818,فندق كونكورد مكة,2,غرفة مزدوجة,أقمت ليلة واحدة,مخيب للأمل. قرب مسجدقرب الاسواق علي شارع العزيزية به مطعم للفطور. سوء ادارة الاستقبال والمسؤؤل لا يعرف كيف يدير الفندق انا حاجز ليله واحده والدخول الساعه 4 دخلت الغرفه الساعه 5ونص بحجت النزلاء لم يخرجو من الغرف الي الان مع اني حظرت للفندق الساعه 3 ونص وما دخلت غير الساعه قريبه 6 المغرب وبعد خناق وكلام شديد مع الاستقبال اول مره اعطوني غرفه صغيره جدا ولا يوجد بها شباك الشباك مغلق بستاره وخلف السرير والتكييف حار جدا رفضت استلامها الحمام اكبر من الغرفه بعدين ذهبت للرسبشن اشتكي وطال الصوت الي ان اعطوني غرفه جيده كبيره وكويسه يعني علي قد ما تطول صوتك علي قد ما يعطونك الغرف الكويسه
65459,بودل القصر,2,-,أقمت ليلة واحدة,“متوسط جداً”. لا يوجد. الدخول والخروج
198682,إنتركونتيننتال جدة,4,غرفة ديلوكس,أقمت ليلة واحدة,“سآعود قريبا”. ممتاز من ناحية الراحه .... خدمة الغرف والافطار غير مجاني
390463,توليب إن للشقق الفندقية,2,-,أقمت 4 ليالي,“طاقم الخدمة سيئ”. الهدوء. طاقم الخدمة غير متجاوب والفندق ليس فيه مواقف
305565,رافلز دبي,4,غرفة حصرية,أقمت ليلتين,“رافلز اسم عملاق يحتاج محافظة على سمعته”. الغرفة واسعة .. الشرفة جميلة .. اللوبي مذهل .. التصميم الفرعوني متميز و فريد من نوعه عالميا .. موقع الفندق في قلب دبي و كل شي قريب .. الغرفة مجهزة بشكل كامل و متقن .. وافي مول متصل بالفندق و تستطيع الوصول اليه مشيا على الاقدام .. بكل اختصار انه رافلز. سكنت بفنادق رافلز بأكثر من دولة لذلك اعرف مستوى هذا اﻻسم . المشكلة برافلز دبي على الرغم من ارتفاع سعره هي ان موظفي الأستقبال ليسوا بمستوى يليق بالشركة . يجب ان تكون هناك انسيابية اكثر في وقت تسجيل الدخول  ﻷننا مرتبطين بجدول رحلات طيران قد تصل بوقت مبكر عن  الوقت الرسمي لتسجيل الدخول .. فهل يعقل أن يترك العميل و اسرته اكثر من ساعة للدخول ؟؟ حدث هذا اﻷمر معي في رافلز دبي فقط !! أما بقية فنادق السلسة حول العالم التي جربتها لم اجد منهم الا كل ما يليق بسمعة اسم الشركة .. يجب تنبيه موظفي الاستقبال خصوصا السيد عصام سامحه الله
157371,فندق الأندلسية,2,غرفة سوبيريور,أقمت ليلة واحدة,“ضعيف”. موقعه فقط ولا يستحق التجربه. طلبنا كان سرير مزودج فيما وفرو سرير منفصلالمكيف  جدا قديم وحاااااااااااااار الستاره قديمه بحيث لم تغطي نور الشمس لم نتحمل الوضع وطالبنا باسترداد المبلغ والخروج فورآ
153267,فندق جلوريا,4,-,أقمت ليلة واحدة,جيد. الحمدلله. الحمدلله
395363,فندق مكارم منى,2,غرفة قياسية ثلاثية,أقمت ليلتين,“خدمة ممتازة بسعر مميز”. غرف واسعة جدا. 
272946,فندق نوفوتيل البرشاء دبي,2,غرفة سوبيريور مزدوجة,أقمت 4 ليالي,مخيب للأمل. . الخدمة سيئه
190371,حياة ريجنسى مكة,5,غرفة توأم,أقمت ليلة واحدة,“فخامة الفندق”. فندق راقي بكل المقاييس الخدمات والنظافة وطاقم العمل والأجواء وتنوع الأفطار وقربه من الحرم. لاشي
58061,فندق أيلا بوادي,5,غرفة كلاسيكية كينغ,أقمت ليلة واحدة,“فندق رائع ومميز”. فندق مميز بكل ما تعنيه هذه الكلمة من معنى. لا يوجد
182367,منتجع هوليدي إن الخبر شاطيء نصف القمر,2,غرفة ديلوكس بحجم كينغ - للمدخنين,أقمت 3 ليالي,مخيب للأمل. المسبح ومنظر البحر. التعامل سيءجدا وكل همهم جمع اي فلوس منك وخلاص والأسعار غير متناسبه مع الخدمه
286233,جانا للوحدات السكنية - للعائلات فقط,1,-,أقمت 4 ليالي,“سئ جداً جداً”. . النظافة شبه معدومهالتكييف سئ جدا
264696,فندق نارسيس الرياض,4,غرفة سوبيريور كينغ,أقمت ليلة واحدة,جيد. يوم عرفوا انها ذكرى زواج رقونا الى جناح فهذا شي جميل جداً / الفطور بطل وكانوا حاطين مناقيش وفرن / السعر غالي صراحة بس كان جميل / اسعار البوفية جداً غالية. مكان الفندق الوصول له صعب لانه على العليا والشوارع عادة مسدودة !
223508,لندن كراون - 2 للشقق الفندقية,2,شقة من غرفة نوم واحدة,أقمت ليلة واحدة,ضعيف. الطاقم تعامله ممتاز.. كل شي سيء للغاية و عدم النظام الغرف والروائح الكريهه بسبب الهنود المنتشرين في المكان وحول الفندق .
115220,فندق دار التقوى,2,غرفة ديلوكس مزدوجة مطلة على المدينة,أقمت ليلة واحدة,“لايستحق فندق ٥ نجوم ولا أنصح فيه”. على ساحة الحرم قريب من مدخل النساء. الفندق قديم يحتاج الى تطوير وتغيير اثاث كامل الموظف قالي لا يمكنك التجديد كل الفندق محجوز قروبات حج طلعوني من الفندق الساعه ١٢ وسكنت بالهيلتون افضل وانظف وارخص وغرف وسيعه وبحثت بالبوكنق ووجد فيه حجز متوفر بنفس فندق دار التقوى والموظف يقول لا يوجد حجز الغرف ضيقه دورة المياة لايوجد بها ادوات الاستحمام ولا احذية الحمام دواليب متهالكة ومتكسره
14780,فندق الحياة جدة كونتيننتال,4,غرفة ديلوكس مزدوجة,أقمت ليلتين,رائع. الطاقم ولا أروع والأثاث والخدمات رائعة. عدم توفر سرير أطفال
242372,اجنحة مينا,2,شقة من غرفة نوم واحدة,أقمت ليلة واحدة,ضعيف. لم يعجبني شيء  ... الاستقبال سيءالنظافة معدومهالاثاث متهالكمساحة ضيقةحطوني بغرفة بالدور الارضي .. زاويه درايشها تفتح ع الشارع . الوضع لايطاق ، ماكملت ساعه و مشيت
309553,فندق رامادا بيتش عجمان,1,غرفة قياسية مزدوجة أو توأم مطلة على المدينة,أقمت ليلة واحدة,ضعيف جداً. . حمام رائحة كريهة وطلبت من موظف ترتيب الغرفة ماي وسكر رفض
332221,فندق روتانا المسك,2,غرفة ثلاثية,أقمت ليلتين,ضعيف. لا يوجد شئ سوى الموقع فقط. الفندق سئ جدا لا يرتقى الى نصف نجمه الاستقبال الغرف مساحة الغرف المصداقية تكييف الغرف كل شئ سئ جدا
231932,فندق أبراج هيلتون مكة,1,غرفة توأم مطلة على الحرم,أقمت ليلتين,“اقامة سيئه جدا”. . التعامل السي جدا وارجو مراجعة الفندق بذلك
322136,راينور للشقق الفندقية,2,-,أقمت ليلتين,“رحلة خورفكان”. واي فاي مجانيمواقف سيارات قريبة. نظافة الغرف ليست بالمستوى اللائقالإفطار غير جيد
325871,رست نايت للاجنحة الفندقية، التعاون,2,غرفة مزدوجة,أقمت ليلة واحدة,“لا يستحق الاقامة فيه مقارنة بالسعر وبنظافة الشقق الاخرى”. . نظافة الغرفةرائحة الحمامات والمجاريردائة وسوء الاثاثالاستقبال سئ
114616,فندق دار الشهداء,5,غرفة قياسية توأم,أقمت ليلة واحدة,استثنائي. نعم. 
277399,رست نايت للشقق الفندقية,2,غرفة مزدوجة,أقمت ليلة واحدة,ضعيف. الموقع رائع..تعامل الاستقبال جدا رائع. نظافة الغرف..رائحة كريهة..عازل الصوت ضعيف..
327578,فندق رواق السلام,5,غرفة قياسية مزدوجة,أقمت 3 ليالي,“ممتاز”. مريح موقع ممتاز نظافه عامه الاستقبال متميزين. لا يوجد غلايات ماء ارجو توفيرها لدي طفل صغير احتجت ماء حار له و ما حصلت اضطريت اكلم الاستقبال يعطوني كاء حار فقط
23808,المروة ريحان من روتانا - مكة,4,-,أقمت ليلتين,جيد جداً. مكان رائع. الإطلالة ليست بالشكل المتوقع
69981,فندق برودواي,4,غرفة مزدوجة,أقمت ليلة واحدة,جيد. النظافه  الافطار. مايصلح كله مراقص  اللي وده الازعاج يسكن فيه
331358,روز وود جدة,5,غرفة أمواج,أقمت ليلة واحدة,استثنائي. من افضل الفنادق اللي سكنتها من الاستقبال با ابتسامه الى التوديع ب ابتسامه يشكرون الطاقم جميعا. لاشي
255590,فندق موسكو,2,عرض خاص - غرفة أزواج,أقمت ليلة واحدة,“سي للغايه”. الموقع. سوء المعامله
184299,هوليداي فيلا المدينة,2,-,أقمت 5 ليالي,“المدينة المنورة”. الموقع قريب من الحرم. ثلاث ساعات تأخير في الدخولعمال النظافة لا ينظفون الغرف الا اذا تخاصمت معهم
40320,منتجع وسبا نخلة دبي بإدارة أنانتارا,5,غرفة بريميير مطلة على البحيرة,أقمت ليلة واحدة,“شوق”. الخدمه كانت حلوه ومكان الغرفه مطله ع المسبح روعه الصراحه. ما في شي
31378,الرحابة المميزة 6,4,-,أقمت 3 ليالي,“يستحق زيارة اخرى”. الاستقبال ممتاز .. الموقع قريب جدا من الكورنيش . المطاعم متوفرة بكثره. ازعاج السيارات . عدم وجود عازل للنوافذ
155560,جولدن ساندس للشقق الفندقية,4,-,أقمت 3 ليالي,جيد. امانة موظفي الفندق. لما سويت check out وتوني محرك من المواقف الا موظف يلحقني بسرعه اثاريني نسيت اخذ التأمين. قربه من هايبر ماركت فيه ماتحتاج من كل شي مسافة تقريبا ٢٠٠م.. حجزي كان على ساندي١٠ وموقع بوكينق موضح موقع ساندي ٩ وهو بعيد نوعا ما عن حجزي لان الفندق يتكون من اكثر من ١١ عمارة مرقمه. دورة المياه لم تكن بالنظافة المتوقع منها نوعا ما. عند وصولي اجبرني موظف الاستقبال باستكمال مبلغ الحجز قبل الصعود للشقه مما جعلني في جدال معهم اني توني واصل برآ ومعي كبار سن.
63378,بلاتينيوم للأجنحة الفندقية,2,شقة سوبيريور بغرفة نوم واحدة,أقمت 4 ليالي,مخيب للأمل. . خدمة الغرف سيئة الإهتمام برضى النزيل سيئة
373878,فندق سويس اوتيل مكة,4,غرفة كلاسيكية مطلة على الكعبة,أقمت 3 ليالي,رائع. كل مافي الفندق جميل والأجمل هو تعامل الاستاذ عبد الواحد .. لاشي
255624,فندق موسكو,2,غرفة قياسية توأم,أقمت 3 ليالي,“الفندق قذر وإدارته اقذر”. مساحة الغرف طيبة وموقع الفندق جيد. إدارة الفندق سيئة ولا تساعد النزيل .الديسكو مسيطر على اللوبي ولا تستطيع الجلوس باللوبي حتى لانتظار سيارتك ممنوع الجلوس وإدارة الفندق لا يحركون ساكنا وأمن الفندق تعاملهم سئ.وايضا لا تستطيعانتظار سيارتك أمام الفندق أيضا ممنوع بقرار أمن الديسكو .الديسكو في مدخل الفندق ويضايق النزلاء والأشكال واللبس الفاضح يجرح مشاعر العوائل والسكان..وجود بنات الهوى بكثرة بالفندق حتى أنهم يعرضون خدماتهم علنا من خلال زيارة الغرف .
89726,فندق كوبثورن دبي,4,-,أقمت ليلتين,“رائع”. ١قرب الفندق من المسجد ٢هدوء الفندق ٣لاتوحد خمور ٤قربه من الاماكن السياحيه. ١حصل لي موقف بان دخل عامل المصبغه ووضع الملابس داخل غرفتي وانا خارج الفندق وتعذر الطاقم باني لم اضع ورقة عدم الازعاج٢- الموسيقى اثناء البوفيه
29091,المروج روتانا دبي,5,غرفة كلاسيكية كينغ,أقمت ليلتين,استثنائي. فندق راقي جدا وتعامل الطاقم جدا راقي ومحترف. 
344756,فندق الرمال جدة,2,-,أقمت 3 ليالي,“يفك ازمه فقط لا اكثر”. الفندق قديم جدآ العالم تطورت وفندق الرمال مازال قديم جدآ. اثاث ونظافه
138560,نجوم الإمارات للشقق الفندقية,4,جناح فاخر بغرفة نوم واحدة,أقمت 3 ليالي,“فندق جيد نسبياً”. الموقع جيد لمن معه سياره، يوجد بجوار الفندق كل ما قد تحتاجه.طاقم العمل ودودين ومتعاونين.الشقه نظيفه وان كانت صغيره نسبياًالنت جيدتلبية الطلبات والاستجابه لها جيده. أسوأ ما في هذا الفندق هي الباركنات(مواقف السيارات) ضيقه ومكركبه أسوأ باركنات مرت عليه على الاطلاق.رائحة الممرات سيئه للاسف.أدوات مطبخ الشقه غير مكتمله وبعضها سئ مثل الميكروويف
139215,فندق يوريكا,2,غرفة ثلاثية,أقمت 3 ليالي,ضعيف. . اصوات الملاهي مرتفعه جداً لم نستطع النوم السرير ليس مريحاً الغرفة صغيرة
63229,بلاتنيوم إكسبريس للأجنحة الفندقية,2,-,أقمت ليلتين,مخيب للأمل. لا شيء. الموقع سيء وروائح سيئة
305859,فندق قصر مكة رافلز,5,-,أقمت ليلتين,ممتاز. النظافة. تأخر استلام الغرفه في الدخول
311033,رامادا كونتيننتال جدة,5,غرفة قياسية,أقمت ليلة واحدة,“رائع”. فندق نظيف وهادي ولأكل به روعة وقريب من كل شي بصراحة أعطيه عشرة على عشرة. 
144440,فندق فلورا جراند,5,غرفة سوبيريور مزدوجة أو توأم,أقمت 4 ليالي,“ممتع”. جميل جدا. بس غالي
247255,فندق بالاس كارلتون (سابقا متروبوليتان بالاس),4,غرفة ديلوكس,أقمت ليلة واحدة,“الفندق جيد”. نظافه المكان والهدوء. تسجيل الدخول والخروج اخذ من وقتي الكثير الغرفه صغيره
28110,فندق لـــيدر المنى كريم,2,غرفة قياسية مزدوجة,أقمت ليلتين,“تجربة سيئة جدااااا”. غيرمتنوع وبارد جداااااا. تأخير الدخول 4ساعات انتظار.استهتار موظفين الاستقبال وعمال التنظيف عدم توفر الأدوات كاملة في الغرفة وعدم تنسيقه بشكل جيد توجد مشاكل في الحمامات الله يعزكم النت ضعيف جدااااا
202342,خليج جدة للأجنحة الفندقية,2,غرفة مفردة,أقمت ليلة واحدة,مخيب للأمل. . تصميم المبنا والاثاث قديم ومتهالك
300021,منتجعات قوت,2,فيلا فاخرة من غرفة نوم واحدة مع مسبح خاص,أقمت ليلتين,“الإقامة غير جيدة”. التصميم فقط.. السعر مرتفع جداً جدً .روب الحمام لايمكن لبسه لقذارته.لايوجد خصوصية بتاتاً حيث تم دخول أحد العمال بدون أي إستئذان ووجدته أمامي في الصالة :( :(بصراحة تجربة فاشلة وإن شاءالله لن تتكرر.تعذرهم بعدم إمكانية دخول السيارة للمواقف الداخلية بتعطل الكهرباء للأبواب وهو عذر غير مقبول.عدم الرد على الإتصالات إلا بعد فترة طويله.تم إبلاغ المسؤول الأول عن المنتجع بكل ماحصل والملاحظات السابقة وتقبلها بصدر رحب وأعتذر  عن ذلك وخصم تكلفة الفطور والعشاء من الفاتورة.
363736,سبليندور للشقق الفندقية البرشاء,2,-,أقمت 3 ليالي,مخيب للأمل. راحة المكان غير مقبولة. راحة المكان
408334,فندق بولمان زمزم مكة,1,غرفة كلاسيكية بسريرين فرديين مطلة على المدينة.,أقمت 3 ليالي,“المميزات الموجوده غير صحيحه”. لاشيء. كل شيء
125589,منتجع درة بيتش,2,غرفة مزدوجة قياسية مطلة على الحديقة,أقمت ليلة واحدة,مخيب للأمل. . الاثاث جدا قديم و الحمام سيّء  الفندق لا يستحق اي نجمة
205448,فندق جوار السقيفة,5,غرفة توأم,أقمت ليلة واحدة,“رائع”. النظافة/ السعر. عند طلب التنظيف يتأخرون بالاسجابة
80385,سيتي بريميير للشقق الفندقية,5,شقة ديلوكس من غرفة نوم واحدة,أقمت ليلتين,استثنائي. شقق فندقية عالية المستوى ..على جانبيه 2 سوبرماركت كبير ..اوعية الطبخ نظيفة وممتازة ..قريب لدبي مول ..قريب لمحطة مترو الخليج التجاري سيرا على الاقدام ..هااي المرة الثالثة الي اسكنه وماضن اغيره وبالتوفيق للجميع. خدمة الاستقبال عند الوصول جدا بطيئة لتحصيل الغرف
217288,فندق مريديان الخبر,1,غرفة ديلوكس مفردة أو مزدوجة مطلة على البحر,أقمت ليلتين,ضعيف جداً. كل شي. 
60278,بيتي للشقق الفندقية,5,-,أقمت ليلتين,“مكان مريح وبسعر مناسب”. مشكورين اعطوني غرفه اكبر وكان حجزي غرفه عاديه متعاونينتوفر مواقف للسياره. كلش زين
36590,فندق كروم الخبر,2,غرفة سوبيريور مفردة,أقمت ليلة واحدة,ضعيف. . النظافه والرائحه
271146,نجوم للشقق الفندقية,5,-,أقمت ليلتين,ممتاز. كل شي ممتاز جداً . 
175349,هيلتون جاردن إن الرياض العليا,5,غرفة توأمية بلس,أقمت ليلتين,استثنائي. طاقم العمل جدا راقي ومتعاونين جدا عطوني خروج للساعة ٦ المغرب ، راقي وممتار جدا ، موقعة مناسب قريب من كل شيء ، يوجد تكاسي متواجدة دايما ع باب الفندق ، يوجد كثير شركات تاجير سيارات قريبة جدا من الفندق وسوبر ماركت ايضا .. شكرا جزيلا. لا يوجد شيء لم يعجبني
142452,فلورا البرشاء,5,غرفة كلاسيكية مزدوجة أو توأم,أقمت ليلتين,"“زوجان عروسان”. تعامل الموظفين في الاستقبال والنظافة كان رائعاً ، كما أنهم قدموا لي كيكة شهر العسل فور وصولي "" كانت بادرة رائعة من الفندق "". "
175549,منتجع هيلتون رأس الخيمة وسبا,4,غرفة ضيوف هيلتون كينغ، مع منفذ إلى الحديقة,أقمت ليلة واحدة,جيد. . عدم كفاية موظين الاستقبال لتسريع اجراءت الدخول والخروج
338927,فندق نزل رويال إن,2,غرفة رباعية مع حمام,أقمت 4 ليالي,“ليس بالمستوى المأمول”. . أن معلومات الغرف بالموقع ليست هي التي في الواقع مساحة الغرفة بالموقع 38 وفي الواقع 25 تقريبا
232241,فندق أبراج هيلتون مكة,2,غرفة توأم مطلة على الحرم,أقمت 5 ليالي,مخيب للأمل. . المصاعد قديمة تحتاج لصيانة
206631,جميرا بيتش هوتيل,5,غرفة ديلوكس المحيط,أقمت ليلة واحدة,“حيث المتعبة والراحة”. كل شي المكان والتصميم لم اتجول في كافة المكان إلا أني أشعر بالسعاده مجرد وجودي في الفندق. تصميم الحمام والغرفه قديم
341305,رويال روتاري للشقق الفندقية,2,-,أقمت ليلة واحدة,“لابأس”. النظافة. لايوجد خدمة
219150,فندق لو مريديان مكة المكرمة,4,غرفة كلاسيكية كينغ,أقمت 3 ليالي,"“الموسى”. النظافة, تعامل الموظفينيعتبر من أقرب الفنادق حاليا للحرملايوجد زحمة على المصعد. التاخير في الدخول المطعم متخصص في الاكل الماليزي فقط وسيء جدا والبوفية التي في اللوبي مبالغ في سعرها حيث علبة الماء ب 5 ريال على الرغم من وجود بقالة خلف الفندق تبيع بريال واحد فقط"
387567,تاورز روتانا - دبي,2,غرفة كلاسيكية مع سرير بحجم كينغ,أقمت 5 ليالي,“اقامه مزعجه سببت ازمه”. موقع الفندق. اعمال الصيانه
257700,فندق موفنبيك شاطئ جميرا,5,غرفة سوبيريور كينغ,أقمت ليلة واحدة,“جميل”. فاجئني الفندق بتحويل من الغرفة العادية الى جناح تنفيذي بمناسبة عيد زواجي موقع ممتازخدمة جيدة. 
106900,دنر 1 للوحدات السكنية,5,شقة من غرفة نوم واحدة,أقمت ليلة واحدة,استثنائي. ممتاز جدا  خصوصا مقابل سعره المتدني . نظيف موقعة ممتاز بين الراشد مول والظهران مول . توجد مواقف بادروم . موظف الاستقبال اليمني لما جددت أعطاني خصم جيد . الموظف السوداني حبوب لكن لايعطي خصم اثناء التجديد لذلك أذهب للموظف اليمني .. عيبة الوحيد فقط . لاتوجد ادوات اعداد الشاي والقهوة في الغرفة اقصد الهيتر والاكواب .
47855,أرمادا بلو باي,5,-,أقمت 3 ليالي,“انصح بالسكن في هذا الفندق”. موقع جميل وخدمات اكثر من ممتازة يستحق خمس نجوم. لاشيء
58120,فندق أيلا بوادي,5,-,أقمت ليلتين,“إقامة جميلة”. وجود الفندق في المول الانترنت المجاني النظافة والهدوء وحسن الاستقبال.. محدودية استخدام الانترنت لعد معين من الاجهزة
65753,بودل القصر,5,-,أقمت ليلة واحدة,“جميل جدا”. الاخ أحمد الدعيج مميز في استقباله وابتسامته وكذا احد الاخوة المصريين في الاستقبال لا اذكر اسمه .. النظافة والاهتمام رائع. الموقع بعيد نوعا ما عن المطار فقط لاغير
338543,رويال جراند للأجنحه الفندقية,2,غرفة قياسية,أقمت ليلة واحدة,“خدمة الغرف غير مؤهله لذلك والمناشف تآلفة وقديمة”. . المني بار تعيس جدا ومروحة الحمام مزعجة جدا وأصوات الغرف المجاورة ورائحة التدخين تدخل عندك
97643,كورتيارد الرياض باي ماريوت دبلوماتيك كوارتر,2,غرفة ديلوكس مزدوجة أو توأم,أقمت ليلة واحدة,ضعيف. أسعار الاكل والشرب غاليه جدا ولا يوجد بها منتج جيد. خدمة النظافه
20262,المها ريجنسي غرف و أجنحة فندقية,2,جناح من غرفة نوم واحدة,أقمت ليلة واحدة,ضعيف. اعجبني موقع الفندق فقط. كل شي حشرات عدم النظافه الاستقبال سئطلباتي لم تنفذ السعر مرتفع مقابل الخدمات
236687,منتجع ماربيلا,1,-,أقمت ليلة واحدة,ضعيف جداً. . الأثاث قديم والإضاءة والمكيف غير جيده
90006,فندق كوبثورن دبي,4,-,أقمت 3 ليالي,جيد. استقبال الموظفين وخدمة الغرف. 
139313,فندق يوريكا,2,غرفة قياسية مزدوجة,أقمت ليلتين,ضعيف. . طاقم العمل و المديد لا يوجد اي احترام من طاقم العمل الفندق مزعج جدا لا يوجد مواقف المواقف قليله
319133,فندق رامي جيست لاين,2,-,أقمت ليلة واحدة,مخيب للأمل. الموقع . قريب للمطاعم والمترو. سعره غالي مبالغ فيه ، المفروض اقل من قيمته .
198423,انتركونتيننتال دبي فيستيفال سيتي,5,غرفة كنغ تنفيذية مطلة على الخور,أقمت ليلتين,استثنائي. كل شيْ أعجبني في الفندق راقي وإفطارهم راقيوقريب جدا من المول فيستيفال سيتي يربط بينهم بجسر. 
10488,فندق الفرات,1,غرفة مزدوجة أو توأم,أقمت ليلتين,"“إقامتي في هذا الفندق اكبر غلطة غلطتها في جميع اسفاري ولن اكررها وعلى قولة المثل "" الرخيص مخيس""”. . 1 مستوى النظافه متدني جدا وارضية الغرفه مغبره..2 تعامل الموظفين سيء جدا واخص ""مدير الفندق"" انسان همجي للاسف ولايصلح يكون حتى سكيورتي..3 ازعاج غير طبيعي من عمال الفندق..4 تعامل الفندق استغلالي جدا عند الفلوس بالذات اذا اصبح الدفع شبكه وليس نقدا.."
171531,حياة بيوتات,5,شقة من غرفة نوم واحدة,أقمت 3 ليالي,“رروعه وخاصه النظافه جدا”. الخدمات وطاقم العمل وخاصه الأخ احمد. ضيق السكن
213515,فندق لاندمارك الرقة,4,غرفة قياسية مزدوجة أو توأم,أقمت ليلة واحدة,رائع. النظافة والراحة والموقع. السرير غير مريح والطاقم يتأخر في عمل الشيك ان
45355,منتجع ينبع آراك-للعائلات فقط,5,غرفة قياسية مزدوجة,أقمت ليلة واحدة,استثنائي. نظافه الممشى و الطبيعه الرائعه. السرير ضيق جدا لشخصين.بوفيه الفطور لا يحتوي على اصناف متعدده.
64921,بودل الفيحاء,4,غرفة مزدوجة,أقمت 4 ليالي,“تجربتي لفندق بودل الفيحاء”. ١- الافطار مجاني ٢- بركة السباحة ٣- صالة ألعاب الأطفال ٤- مواقف السيارات. ١- التحسين على قنوات التليفزيون (اضافة قنوات)٢- التحسين على أسعار محتويات الثلاجة
142826,فلورا البرشاء,5,-,أقمت 3 ليالي,استثنائي. ممتاز. لاشيء
195307,ابيس ينبع,4,غرفة مزدوجة,أقمت ليلة واحدة,“فندق متميز”. النظافة والخدمة المتميزة. لا شي
272724,فندق نوفوتيل البرشاء دبي,4,غرفة سوبيريور مزدوجة,أقمت ليلتين,جيد جداً. موقعه. وجود بعض الشباب بحاله عقليه غير جيده عند تسجيل دخولي الصباح لوجود البارات في الفندقفيما معناه فندق غير جيد للعوائل المتحفظه
